name,id
(2S,3R)-1,2,3,4-tetrachlorobutane,11579284
(2S)-2-(methoxymethoxy)propan-1-ol,11715170
disodium;oxo(113C)methanediolate,12120970
bromozinc(1+);cyclopropane,14472682
2-ethylbutane-1,2-diol,15887887
thiophen-2-ylhydrazine,47236
1,1-dichloro-2-methylbutane,180578
magnesium;heptane;bromide,10910616
1-(bromomethyl)-1-fluorocyclopropane,21559954
sodium;2-(diethylamino)ethanolate,23663681
ethylmercury,17117
hydroxysulfanylethene,137617
1-hydroperoxyhexane,138185
dichloro(methyl)borane,138990
methylidenephosphane,143774
2-hydroxy-1,3,2-dioxaphospholane,239505
heptane-2,6-diol,330067
1,2-dimethylaziridine,544638
formic acid;manganese,3083794
phenylazanium,3713298
tris(hydroxymethyl)-methylazanium,4468930
Create Date: 2005-08-08,6335627
2-chloroethyl(trimethyl)silane,11040763
thiopyrylium,11344401
deuteriomethanol,12201670
1-chloropropan-1-ol,15109863
dideuterio-(2,3,4,5,6-pentadeuteriophenyl)methanol,16212467
sodium;acetate,23717929
Create Date: 2012-08-08,57473004
1,1,1-trideuterio-N,N-bis(trideuteriomethyl)methanamine oxid...,71752814
azanium;N,N-dimethylcarbamodithioate,18595
2-bromo-N,N-diethylethanamine,70608
1-amino-3-chloropropan-2-ol,92975
N-[bis(methylamino)boranyl]methanamine,139012
difluoromethanethione,521081
2-methylsulfinylethanamine,4347855
Create Date: 2005-03-27,6327538
(2S,3R)-2,3-dimethylaziridine,12207122
6-azaniumylhexylazanium;diiodide,44153272
isocyanatosilane,139572
1-chloropropane-1,3-diol,3034172
(Z)-1-chlorohex-3-ene,6436531
butane-2,3-diamine;dihydrochloride,12306170
chloro(113C)methane,16213398
2-bromo-2-deuteriopropane,16213514
3-chloro-3,3-difluoroprop-1-ene,18364514
methanidylidynetungsten,25504
N-chloropropan-2-imine,93174
bromo-ethyl-dimethylstannane,130114
2-ethenylthiirane,138633
methoxyethyne,138749
2-hydroperoxyhexane,141084
iron(3+);methyl-dioxido-oxo-lambda5-arsane,161792
2,3-bis(bromomethyl)oxirane,167094
2-(methylamino)ethanethiol,202285
(1R)-1-cyclopropylethanol,6999829
2,4,6-trideuteriophenol,12205413
6-fluorohex-1-ene,9761
trimethyl(methylidene)-lambda5-arsane,140534
2,3-dimethylbutan-2-amine;hydrochloride,207362
2-prop-2-enoxyethanamine,261273
1,3-dithiolan-2-ylmethanol,303692
Create Date: 2004-09-16,3034819
(E)-4-hydroxybut-2-enal,6441134
chloromethylsulfanylmethyl(trimethyl)silane,10866748
(2S)-1-N,1-N-dimethylpropane-1,2-diamine,11126193
3-oxido-1,3-thiazol-3-ium,15179916
(2,3,4,5,6-pentadeuteriophenyl)methanol,16212326
2-(2-methylpropoxy)ethanamine,18672803
hydroxyazaniumylidynemethane,62317
cyclopenta-1,3-diene,3490527
2,2,3,3-tetradeuteriobutane-1,4-diol,12218980
2,2-difluorohexane,12545904
2-bromohex-1-ene,12555717
4-iodo-1,3-thiazole,13662072
2-N-methylpropane-1,2-diamine,15920061
2-bromo-1,1-dichloroethane,12692
bromo(2-hydroxyethyl)mercury,31933
diethyl(fluoro)alumane,67776
N'-butylpropane-1,3-diamine,95733
dithiete,138918
bis(2-methylpropyl)mercury,141115
Create Date: 2005-03-27,146323
3,3-dichloroprop-2-en-1-ol,231273
1-chloro-3-propoxypropan-2-ol,243553
benzylphosphane,414658
Create Date: 2005-08-08,6336634
phenylazanium;iodide,6450296
3,4-dibromobut-1-ene,13225458
dimethyl(methylidene)silane,138118
3-chloropent-1-ene,520120
2-iodo-N-methylacetamide,22631853
1,1-dibromo-2-chloropropane,41341
1-hydroperoxyheptane,136587
3,3,3-trideuterioprop-1-yne,139366
1-propylsulfanylpentane,521122
1-bromo-2,3-dichlorobutane,560639
(E)-1-arsoroso-2-chloroethene,5378690
1-(trideuteriomethyl)pyrrolidine,12227859
2-methylpentan-2-amine;hydrochloride,13778902
magnesium;pentane;bromide,13848706
1,2,4-trithiane,14243801
(ethenyldisulfanyl)ethane,15648868
2-bromo-1,1,1,3,3,3-hexadeuterio-2-(trideuteriomethyl)propan...,71310291
diethylazanium;iodide,29825
2-(2-methoxyethylsulfanyl)ethanol,33163
cobalt(3+);tricyanide,84729
bromo(dimethyl)arsane,136480
1-(2-propoxyethoxy)propane,140437
2-hydroxyethyl(trimethyl)arsanium;bromide,153366
chloro(2-hydroxyethyl)mercury,164927
aziridine;ethane-1,2-diamine,168453
4-chloro-3-methylbut-1-ene,543791
2-iodoethoxy(trimethyl)silane,604026
magnesium;but-1-ene;bromide,3451969
magnesium;but-1-ene;chloride,4346364
Create Date: 2005-08-08,6365232
(E)-3-bromo-1-chloroprop-1-ene,6433386
(E)-1,3,3-trichloroprop-1-ene,6438055
magnesium;methanidylcyclohexane;bromide,10932511
1,1,3,3-tetrachloropropane,10954145
1,1,2,2,3,3,3-heptadeuteriopropan-1-ol,12201032
(2S)-2-iodooctane,12280563
N-methylbut-3-en-1-amine,12717520
sodium;1,2-diaza-4-azanidacyclopenta-2,5-diene,13391221
2,3,5,6-tetradeuteriobenzene-1,4-diamine,16213352
3-(2-chloroethylamino)propan-1-ol;hydrochloride,21259525
1-nitrosopropane,53749742
N-amino-N-ethylformamide,53145
nitrous acid;N-propan-2-ylpropan-2-amine,118747
methyl thiohypochlorite,138595
tert-butyl(difluoro)phosphane,141461
3-chloropropane-1,2-dithiol,474214
1-ethylperoxy-1-hydroperoxyethane,3035689
lithium;cyclopenta-1,3-diene,3563366
5-fluoropent-1-ene,67891
N-ethylbutan-1-imine,137111
2-chloropent-1-ene,142577
1-methoxy-2-methylprop-1-ene,551188
3-iodopropyl(trimethyl)silane,553328
1,3-thiazolidin-2-ylmethanol,3040238
[3-(hydroxymethyl)cyclobutyl]methanol,9812772
lithium;3-methanidylheptane,10986205
3-bromo-2-fluoropropan-1-ol,14364400
2,3,4,5,6-pentadeuterio-1-oxidopyridin-1-ium,16213792
trioxolane,21917690
sodium;methyl carbonate,23674761
sodium;2-chloroethanesulfinate,44891173
2-propyl-1,3-dithiolane,529632
1-oxidopyridin-1-ium;hydrochloride,13001057
3-fluoro-2-methylprop-1-ene,14993422
2-(methylamino)propane-1,3-diol,20545753
lithium;2-sulfanylacetate,23696771
chloro(diethyl)arsane,12705
1-hydroperoxypropane,123234
trimethyl arsorite,138780
1,1,2-trimethyl-2-propylhydrazine,143721
N-methylethanimine,144069
3-iodo-2-(iodomethyl)prop-1-ene,11045029
2-chloro-1,3,2-dithiaphospholane,11789489
difluoromethanimine,13980435
1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecadeuteriooctan-1-o...,16212925
diethoxytin,16685059
Create Date: 2005-08-08,119388
3-hydroperoxypentane,141086
dimethyl(methylsulfanyl)phosphane,142010
magnesium;(E)-but-2-ene;chloride,6104506
sulfanylmethylsulfanylmethanethiol,6428544
lithium;pentane,10197615
tris(trideuteriomethyl)phosphane,12483346
2-ethyltetrazole,14388239
3-methyl-2-propan-2-ylbutan-1-ol,21386953
sodium;2-sulfanylethanolate,23674989
1-deuterioethanone,123208
N'-aminoethanimidamide;hydrochloride,148895
chromium;methane,159435
magnesium;but-2-ene;bromide,3597816
magnesium;2-methanidyl-1,3-dioxolane;bromide,4247254
magnesium;prop-1-ene;bromide,5112801
(E)-2-aminoethenethiol,5806800
(E)-1-chlorohex-3-ene,6437766
(2R)-2-chlorooctane,9793842
magnesium;pentane;chloride,10953547
phenyl(113C)methanol,12203066
thiophen-3-ylmethanethiol,12408875
potassium;1,2,3-triaza-4-azanidacyclopenta-2,5-dien-5-amine,14915012
1,1,2,2,3,3,4,4-octadeuteriobutane-1,4-diol,16211763
(2R)-2-chlorobutane,23616278
(1S,2S)-cyclopentane-1,2-diamine;dihydrochloride,24882146
oxido thiocyanate,124984
N-methyl-N-trifluorosilylmethanamine,136636
1,4-dithiepane,525341
methoxymethylcyclopropane,547064
methanesulfinyl fluoride,549078
pyrrolidin-1-ylmethanol,2331391
N-methylmethanethioamide,5179949
pentylhydrazine;hydrochloride,5284438
Create Date: 2005-03-27,6328996
(113C)butane,11535546
potassium;azanylidyne(113C)methane,11789121
dideuteriomethanol,12812205
ethylmercury(1+),5442
(E)-4-bromopent-2-ene,5362822
3-methyl-3H-diazirine,6420208
chloro(dimethyl)indigane,10932040
1,1,1,4,4,4-hexadeuteriobutane,16213390
2,2,3,3,3-pentadeuteriopropanoic acid,59152704
2-aminoacetate,26066
2-methylselenophene,139045
2-methyl-3-methylsulfanylprop-1-ene,142922
1H-pyrazol-2-ium,3416953
octylazanium;iodide,22461615
phenylmercury(1+),7629
trimethyl(propyl)azanium;iodide,29384
ethylimino-methyl-oxidoazanium,152014
methane;tantalum,159432
N-(methoxymethyl)-N-methylformamide,560292
2-methylpropan-2-olate,4574913
1,3-dithiole,5316944
(ethoxydisulfanyl)oxyethane,10898917
potassium;N-aminocarbamodithioate,10909709
hydroxymethoxymethanol,13798166
1,2-dibromoprop-1-ene,117788
4-hydroperoxyheptane,136577
2-chloroselenophene,137012
chloro(dideuterio)methane,137146
selenolane,137951
2-ethenylsulfanyl-2-methylpropane,139686
triethyl(iodo)germane,202789
2-(bromomethyl)-3-methyloxirane,12741628
1,2,3-trideuteriooxypropane,16211950
2-amino-2-methylpropan-1-ol;hydrobromide,20400086
N-hexylhydroxylamine;hydrochloride,20451587
bromozinc(1+);but-1-ene,24722678
Create Date: 2005-03-26,314937
1-chloro-2-methylhexane,523771
2,4-dichlorohexane,6427834
(2S,5R)-2,5-dimethyloxolane,16508
1-bromo-2-(2-bromoethylsulfanyl)ethane,93053
2-propan-2-yloxypropan-1-ol,107196
butoxy(dichloro)phosphane,2785237
Create Date: 2005-08-08,6328430
magnesium;hexane;chloride,10877247
magnesium;3-methanidylheptane;bromide,14915511
2,2,3-trideuterio-3-(trideuteriomethyl)oxirane,16212941
carbonofluoridic acid,17936736
sodium;acetate,23681130
2-iodoethyl(trimethyl)azanium,21189
1,2,2-trichloroethanol,119427
1-(aziridin-1-yl)aziridine,138216
methanidylbenzene,138815
1,1-dideuterioethane,141449
acetic acid;hydroxylamine,146722
pent-1-en-2-ol,173840
3-ethoxypropane-1,2-dithiol,474193
2-trimethylsilyloxyethanol,554455
ethanone,644096
but-3-ene-1-thiol,4713209
1,1-dideuteriopropan-1-ol,12201038
2-bromobuta-1,3-diene,12302090
2,2-dimethoxyethanethiol,14818260
(1R,2R)-1,2-dimethylcyclobutane,15921793
4-fluorobut-1-ene,20234353
lithium;2-hydroxyethanolate,23688918
(1S,2S)-1,2-dimethylcyclohexane,252360
chloro(heptyl)mercury,417150
N-ethyl-N-methylpropan-1-amine,521169
1-chloro-6-methylheptane,523766
Create Date: 2005-08-08,6335368
1-fluoro-2,2-dimethylpropane,10154002
2,2-dideuteriopropanoic acid,12216724
1,1-difluorobutane,18967886
dimethyl(methylsilyl)silane,79109
1-propylpyrrole,521329
dibromo(methyl)arsane,560686
2-oxonioacetate,3698251
3-ethoxybutan-1-ol,5148119
Create Date: 2005-03-26,5360253
(2S)-2-(bromomethyl)oxolane,6932080
3,3-difluorodioxirane,11105302
1,2,3,4,5-pentadeuterio-6-methoxybenzene,12209349
formic acid;2-(2-hydroxyethylamino)ethanol,44147965
cyclohexanamine;hydroiodide,129649132
trimethylstannane,12623
O-propan-2-ylhydroxylamine,2768923
dimagnesium;pentane;dibromide,3637391
S-propyl methanethioate,6429028
(Z)-1,3-dichloroprop-1-ene;(E)-1,3-dichloroprop-1-ene,6433519
5-iodo-1,3-oxazole,57506962
1-chloroprop-1-yne,24427
methyl carbamimidothioate;hydrobromide,70606
trifluoro-(methyldisulfanyl)methane,139752
1-bromo-3-chloropropan-2-one,148646
5-iodo-2H-tetrazole,283422
3-ethylthiolane,575673
2-hydroxy-1,3,2-dioxaborolane,5289333
(2S)-1-fluoropropan-2-amine,11851334
1,2,2,3,3,4,4,4-octadeuteriobutan-1-one,12198210
(2R)-2,6-diaminohexan-1-ol,44309478
5,5-difluoropentan-1-ol,54441300
(1,2,3-13C3)prop-2-enamide,71308872
N-propylpentan-1-amine,47475
N-chlorocyclohexanamine,104113
3-hydrazinyl-N,N-dimethylpropan-1-amine;dihydrochloride,120422
N-[dimethylamino(methyl)boranyl]-N-methylmethanamine,138862
ethenyltellanylethene,143947
piperidine;trifluoroborane,168925
1-prop-2-enylsulfanylpentane,525486
(3S)-3-methylhexane,638046
sodium;trimethoxyboranuide,3084262
magnesium;2-methanidylprop-1-ene;chloride,5175691
Create Date: 2005-08-08,6328335
(Z)-3-chloroprop-2-enal,9543055
1,2-diaminoguanidine,9566042
2-hydroxyacetic acid,10464296
2-bromoacetic acid,10486941
Create Date: 2006-10-26,10857305
magnesium;1-methylpiperidin-4-ide;chloride,10920776
dimethyl selenite,11008178
lithium;cyclopropane,11126171
trideuterio(deuteriooxy)(113C)methane,11788253
(213C)ethanol,12201695
(4R)-octan-4-ol,12346037
(4S)-octan-4-ol,12346038
1-methoxy-N,N-dimethylmethanamine,15579929
1,1,1-trideuterio-N,N-bis(trideuteriomethyl)methanamine,16213270
methaneselone,23068
Create Date: 2005-03-27,55061
2-dimethylarsanylsulfanylethanol,135081
tellurolane,137952
silylidenemethylidenesilane,139230
(2R,3S)-butane-1,2,3-triol,253154
2-methoxypentane,522287
trithiolane,579992
chlorogold;triethylphosphane,6093278
ethenyl(trihydroxy)silane,11768524
cyclohepta-1,3,5-triene;bromide,12501706
Create Date: 2007-02-08,13484069
N-(3-aminopropyl)hydroxylamine;dihydrochloride,19100837
2-propan-2-yloxybutane,29179
trimethyl(propan-2-yl)silane,137932
N,N,2,2-tetramethylpropan-1-amine,418029
4-sulfanylbutan-2-ol,3703445
methanamine;thiocyanic acid,12324394
2-hydroperoxyoxolane,12387212
3-methylpentane-1,5-diamine,14753826
N-(2-methoxyethyl)formamide,19348483
N-ethylpropan-2-imine,139963
5-methyl-1,3-thiazolidine,214453
pyridin-1-ium-4-amine,444229
(2S)-2-chlorobutane,637146
(Z)-1-methoxyhex-3-ene,5364230
ethoxymethoxymethoxyethane,6432551
(E)-N-methoxybutan-1-imine,9576980
Create Date: 2007-07-12,16211086
3,3-dichloroprop-1-yne,33035
chloro(dimethyl)gallane,81329
3-methylhexan-2-amine,118232
2-(propan-2-yldiselanyl)propane,142209
dimethylphosphanylmethanol,147543
methanethioyl cyanide,522882
3-sulfanylbutanal,527443
3-phosphanylpropanenitrile,2785195
cyclopenta-1,3-diene,11966287
N-butylhydroxylamine;hydrochloride,12355440
(pentylamino)azanium;chloride,14246
trimethyl(propyl)azanium,29385
Se-methyl ethaneselenoate,519830
5-methylsulfanylpentan-1-amine,533924
ethoxy(trihydroxy)silane,13751634
1,3-difluoro-2,2-bis(fluoromethyl)propane,136169
(E)-N,N-dimethylbut-1-en-1-amine,5365214
1,1,1-trideuteriopropan-2-ol,12213345
(5S)-5-methylhept-1-ene,12567238
carbonyl fluoride iodide,18926243
1,2-dimethylcyclobutane,519161
2,2,3,3-tetradeuteriobutane-1,4-diamine;dihydrochloride,12246166
N,N-dichloro-1,1,1-trifluoromethanamine,12756813
bis(trideuteriomethyl)cyanamide,16212037
N',N'-dimethyl-N-propan-2-ylethane-1,2-diamine,16770553
1-chloro-1-(1-chloroethoxy)ethane,23419
1,3,5,7,9-pentaoxecane,140106
1-methylsiline,144022
3,3-dimethyl-1,3-thiasiletane,144801
1,3-dibromo-2-chloropropane,148538
4-ethylsulfanylbutan-1-ol,283797
dichloro(diethyl)plumbane,316526
2-chloro-3-methylbut-1-ene,549554
(3Z)-hexa-1,3-diene,5462879
(3S)-3-methylpentanal,12477205
difluoro(nitro)methane,12571890
sodium;hexan-1-olate,23693624
di(butan-2-yl)mercury,12726
dibutyl(methyl)phosphane,141780
1,1-dimethylhydrazine;hydrazine,165699
3-methyl-1,3-thiazol-3-ium,422254
carbamodithioic acid;piperazine,3037039
2-(methylamino)acetate,9543102
magnesium;pent-1-ene;bromide,11116540
5-methyl-1,3-dioxane,12697736
hydrogen sulfite;2-hydroxyethylazanium,16204960
diethylphosphanyl(diethyl)phosphane,137803
trichloromethylphosphane,145610
barium(2+);platinum(2+);tetracyanide,168921
1-butoxy-3-methylbutane,545578
(2S)-3-iodopropane-1,2-diol,12592183
1,1-difluorocyclopropane,12637085
N-propan-2-ylpropan-2-amine;hydroiodide,129648690
triethylgermane,17339
trifluoro(methylsulfanyl)methane,136263
2-chlorobuta-1,3-diene,161071
dibromo(diethyl)stannane,431339
2-methyl-3-methylsulfanylbutane,525431
tripotassium;methyl(trioxido)silane,6455118
calcium;propan-2-olate,11389540
nickel(2+);carbonate;hydrate,19607392
lithium;2-methylbutan-2-olate,23682251
Create Date: 2005-08-08,6336238
1-chloro-3-fluoropropane,11829371
(Z)-1-chloro-2-fluoroprop-1-ene,23233664
2-(difluoromethyl)oxirane,86215874
prop-1-yn-1-amine,17140
1,1-diethyl-2-propylhydrazine,105424
dimethyl(methylsulfanyl)borane,140484
2-methylsulfanylselenophene,141614
1-chloro-N,N-bis(chloromethyl)methanamine,265625
carbonodithioic S,S-acid,422830
3-propan-2-yloxetane,543882
2-ethyl-1,1-dimethylhydrazine,547943
butylphosphane,2784062
(3Z)-hexa-1,3,5-triene,5367415
trideuterio-(trideuteriomethyldisulfanyl)methane,12217726
diethyl(dimethyl)stannane,138175
3,6-dihydro-1,2-dioxine,140412
potassium;ethene;platinum(2+);trichloride,197135
tetrafluoro(methyl)-lambda5-phosphane,643595
difluoro(trimethyl)-lambda5-phosphane,643596
(E)-1,2-dibromoprop-1-ene,6438052
tripotassium;trioxido(propyl)silane,16205822
hexylazanium;iodide,19353580
chloromethylidene(dimethyl)azanium,77312
iodo(trifluoromethyl)mercury,136261
tert-butyl(chloro)mercury,142267
europium(2+);carbonate,165346
1-(2-bromoethoxy)propane,2734184
N-methyl-N-[(E)-propylideneamino]methanamine,5962214
Create Date: 2005-06-24,6338535
(E)-1,3-dibromo-2-methylprop-1-ene,6385313
Create Date: 2006-10-26,11008061
magnesium;3-methanidylpentane;bromide,11106136
bromozinc(1+);propane,12910424
1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-icosadeuteriononane,16212983
Create Date: 2007-12-05,21866237
hexane-1,6-diamine;hydrochloride,45051748
cadmium;formic acid,54601500
chloro-(dimethyl-lambda4-sulfanylidene)borane,57099335
methyltellanylbenzene,136675
prop-1-en-2-ylphosphane,137298
1-methylsulfinylethene,139120
N,N-bis(difluorophosphanyl)methanamine,140265
1H-pyrazole;hydrochloride,190350
1-methylpyrrolidine;hydrochloride,215859
(2S)-2-iodobutane,12475337
(3S)-2,3-dimethylpentane,22810194
4-(aziridin-1-yl)butan-1-amine,152643
(Z)-hept-2-en-1-ol,5364958
hydron;formate,18971002
chloromethanethioic S-acid,17775
propyl hydrogen carbonate,37714
Create Date: 2005-03-27,123281
methane;molybdenum,159430
(1R,4S)-bicyclo[2.1.0]pentane,638052
(2S,3S)-2,3-dimethylthiirane,80056
2-methyloxazinane,140925
1,1,2,3,4,4-hexadeuteriobuta-1,3-diene,518944
tribromo(methyl)silane,521018
(Z)-5-chloropent-2-ene,6437049
1,1,1,2,3,3,3-heptadeuteriopropane,10511085
potassium;pyrrol-1-ide,10898667
3-(methylamino)-2-(methylaminomethyl)propane-1-thiol,11557317
3-(chloromethyl)-1,2-thiazole,21698003
prop-2-enylcyclopropane,524670
butanethioic S-acid,4713079
hydroxy(methylidene)azanium;hydrochloride,6335180
2-bromo-3-iodoprop-1-ene,13759495
1,2,3,5-tetradeuterio-4,6-dimethylbenzene,45048826
2,3-dihydro-1H-pyrazole;hydrochloride,45050098
2-hydroperoxyheptane,12981
N-ethyl-N-methylbutan-1-amine,522199
(2S)-2-chlorooctane,11961411
(S)-bromo-chloro-fluoromethane,57518772
methoxymethyl(trimethyl)azanium;chloride,22815
aluminum;sodium;ethane;hydride,87331
2-(hexylamino)ethanethiol,201386
pentane-1,2,3-triol,547785
magnesium;2-methylbutane;bromide,10942975
(3R)-3-methylhexan-1-ol,13317754
2-(fluoromethyl)furan,13930108
oxolane;trichloroalumane,15794555
N-methylcarbamate,21584661
2-aminoethylazanium;chloride,27300
N-methylmethanamine;hydrate,27521
calcium;methyl-dioxido-oxo-lambda5-arsane,80894
Create Date: 2005-08-08,123157
azanium;N-aminocarbamodithioate,3032485
2,3-dichloro-N,N-dimethylpropan-1-amine;hydrochloride,3039552
(2R)-3-hydroxysulfanylpropane-1,2-diol,5289354
(2R)-hexane-1,2,6-triol,6992988
ethane-1,1,1-triol,10953422
methyl(trifluoromethyl)mercury,12422700
2-amino-1,1,2,2-tetradeuterioethanol,13000300
(Z)-3-chloroprop-1-en-1-ol,15676292
Create Date: 2007-04-23,16043495
1,2,4,5-tetradeuterio-3,6-dimethylbenzene,16213273
(E)-3-chloroprop-2-en-1-amine,18415298
N'-(2-aminoethyl)ethane-1,2-diamine;aziridine,44145008
chloromethoxy(trimethyl)silane,53436206
2,2,3,3,3-pentadeuteriopropanal,56845944
propan-2-ol;zinc,121237467
1,2-dimethyldiazetidine,142930
Create Date: 2005-08-09,197111
pyridin-1-ium;bromide,11309665
2-methylpropane-1,2-dithiol,16664243
N,N-dimethylpent-4-en-1-amine,546909
morpholin-4-ium,5020115
Create Date: 2005-03-26,6330373
2-methyl-1-propan-2-yloxypropane,14671559
butyl(dichloro)arsane,12727
1,1,2,2-tetradeuteriospiro[2.2]pentane,139872
dichloro(trifluoromethyl)arsane,589421
lithium;2-aminoethylazanide,3014050
1,3-thiazol-5-ylmethanethiol,4713119
fluoromethylcyclopentane,11378451
1-fluoro-2-nitroethane,12545950
1,1-difluorocyclobutane,17910938
2-methoxyethyl formate,12356
1,1,1-tribromopropane,12565107
formaldehyde;hydrate,22136924
butyl(trimethyl)azanium;hydroxide,45658
2-iminoethanamine,4471892
[amino(dimethyl)silyl]methane,5256119
cyclopentylazanium,7359936
triiodo(methyl)silane,15178337
difluoromethanamine,21923858
sodium;2-ethylhexan-1-olate,23669613
N-propylpropan-1-amine;hydrobromide,85984454
1-chloro-2-fluoroethene,68026
N,N-dimethyl-2-methylsulfanylethanamine,2780370
1-bromo-4-deuteriobenzene,12204136
dimethoxymethanethione,136867
ethyl-hydroxy-oxogermane,199542
1-propan-2-ylsulfanylpentane,525410
3-sulfanylheptan-1-ol,6430894
2-hydroxypropyl formate,6454823
ethoxymethyl(trimethyl)silane,14241789
fluoromethylidynephosphane,144133
dimethyl(3-oxopropyl)sulfanium,19824238
methanol;trichloroborane,22722099
[2-(hydroxymethylamino)ethylamino]methanol,112419
aluminum;N,N-dimethylmethanamine;hydride,167576
2-(chloromethyl)oxirane;oxirane,168228
thiiran-2-ylmethanethiol,199689
1,3-dichloro-N,N-dimethylpropan-2-amine,203611
2-chloro-6-methylheptane,520056
1-(ethoxymethoxy)propane,524895
1-butyl-1-ethylhydrazine,552158
2-sulfanylacetonitrile,4346655
Create Date: 2006-10-26,11115999
1-bromo-3-chloro-2-fluoropropane,12759422
1,1,3,3-tetradeuteriopropa-1,2-diene,15558634
1-(2-deuteriooxyethoxy)butane,16212251
5-(chloromethyl)-1H-1,2,4-triazole;hydrochloride,20226696
1,3-bis(sulfanyl)propan-2-one,308054
fluoromethyl formate,12520239
(113C)cyclohexatrienamine,16213525
2-(methyltrisulfanyl)propane,111650
pentylphosphane,6314445
cyclohexylmethanamine;hydroiodide,132274864
methanol;oxovanadium,82118
chloro(propan-2-yl)mercury,123432
trimethyl(propan-2-yl)stannane,137971
carbonic acid;copper;dihydrate,3081961
Create Date: 2005-08-08,12312
N'-methyl-N'-[2-(methylamino)ethyl]ethane-1,2-diamine,118594
(2S)-2-aminobutan-1-ol;hydrochloride,120083
pyridin-1-ium-1-ylboranuide,123022
potassium;gold(3+);tetracyanide,167038
1-chloro-3-ethylsulfanylpropan-2-ol,258191
iodo(111C)methane,451239
(Z)-1,2-dimethoxyethene,5463474
propan-2-(18O)one,11636788
bromo-difluoro-iodomethane,11644577
chlorogold;thiolane,11782199
(113C)cyclopentanone,16217386
azane;2-hydroxyacetic acid;platinum,25199925
1-bromohex-2-ene,54303980
Create Date: 2005-08-08,138122
1,1,2-trifluoroethanol,185647
1,3-bis(ethylsulfanyl)propane,525442
(E)-1-chlorohex-2-ene,5362650
Create Date: 2005-03-26,6330318
1-(disulfanyl)propane,6428842
difluoromethoxyethane,11996923
3,5-dimethyl-1,2,4-trioxolane,14267656
dimethylphosphanylformonitrile,542142
1,1-dimethyl-2-propylhydrazine,547995
2,2-difluoro-3-methylbutane,11147680
1,2,3-trichloro-2-fluoropropane,12641672
N-hydroxy-N-methylformamide,19382248
2-bromopyridine;hydrobromide,23436281
cadmium;carbonic acid,24189099
diethyl(methyl)silane,69799
2-[bis(hydroxymethyl)amino]ethanol,357051
azane;formic acid,10904
trifluoromethylsulfanylethane,582485
diiodo(trifluoromethyl)phosphane,631923
(1R,5S)-bicyclo[3.1.0]hexane,638053
Create Date: 2005-03-26,6328819
bis(methyldisulfanyl)methane,6428771
(2S)-2-ethylhexan-1-ol,6991980
phenylazanium;chloride,11029871
4-deuteriophenol,12205411
1,1-difluoropentane,18967887
disodium;copper(1+);tricyanide,61722
ethanol;phosphoric acid,93197
carbonic acid;guanidine,286947
cyclohexylmethylazanium,448748
2-(methoxymethoxy)-2-methylpropane,542287
Create Date: 2006-01-25,637950
1,1,1,3-tetrabromopropane,638095
trimethylselanium;chloride,3034306
(113C)propane,12314535
1,1,2,3-tetrabromopropane,13454490
propan-1-ol;trifluoroborane,16211335
chloroethene;1-ethenoxy-2-methylpropane,16213120
1,2,4,5-tetradeuterio-3,6-difluorobenzene,71310099
amino(azanyl)methanone,131953165
dimethylsilyl(trimethyl)silane,136637
zinc;butane,139028
(111C)butan-1-ol,450532
cyclohexylmethanamine;hydrochloride,3039618
1,3-dichloro-2-methylpropan-2-ol,10820642
Create Date: 2007-02-09,14908164
bromo(deuterio)methane,16217394
hydron;prop-2-enoate,19966351
difluoromethylphosphane,21122128
N-hydroxyethanimidoyl chloride,69633
1,2-bis(prop-2-enyl)hydrazine;dihydrochloride,168474
bromo(propyl)mercury,12521352
[chloro(difluoro)methyl] thiohypochlorite,12621923
ethanol;methanol,18681192
(E)-hex-1-en-1-ol,11320910
4-fluorobutan-2-one,13610083
acetic acid;chromium,85373405
methyl-bis(methylsulfanyl)borane,140485
gold;dicyanide,432580
ethynylsulfanylethane,637946
phenyloxidanium,5152889
2-aminopropanoate,5460975
Create Date: 2005-03-27,6329164
(2R)-2-(fluoromethyl)oxirane,6992623
dithietane,12309283
Create Date: 2007-12-04,18008696
3,4-dihydro-2H-phosphole,22639555
azanium;copper(1+);diacetate,170725
methyl N'-aminocarbamimidothioate,417709
1-(ethyldisulfanyl)pentane,522457
3-fluoropropane-1,2-diamine,134201
1-bromopiperidine,143675
2-methylsulfanylethanethiol,525458
1,1-dibromohexane,11806854
selenopyran-1-ium,18651325
1-bromo-3-iodopropan-2-one,129681956
methoxy(dimethyl)borane,138247
4,5-dimethyl-1,3-dithiolane,524177
2-methoxyethyl(trimethyl)silane,560613
oxiran-2-ol,12741293
sodium;2-hydroxypropanoic acid,21259550
difluoro(methyl)borane,136212
dimethyl(dipropyl)silane,267670
1-(ethyldisulfanyl)-2-methylpropane,520981
(E)-1-chloro-1,2-difluoroethene,5463105
(3R)-heptan-3-ol,6993462
(3R,4S)-4-methylhexan-3-ol,10931417
Create Date: 2007-02-08,12590904
alumane;N,N-diethylethanamine,14122249
1-ethoxyethylideneazanium,25201841
(2S)-3-sulfanylpropane-1,2-diol,6989207
(2S)-2-methyloxolane,7568485
2-fluoro-1-iodopropane,12545916
Create Date: 2015-02-12,87063833
propanoic acid;zirconium,87073358
